time_log,id,ax,ay,az,gx,gy,gz,AGL,altitude,velocity,pressure,latitude,longitude,time,state
2023-08-01-15:53:30,992,-0.96,0.46,10.47,-0.06,-0.11,-0.04,97.44,1537.44,-0.01,84166,-1.0949945,36.9798435,12532100,0
2023-08-01-15:53:31,993,-0.46,0,10.83,-0.1,0.03,-0.03,97.73,1537.73,0,84172,-1.0949945,36.9798435,20230601,0
2023-08-01-15:53:31,994,-0.29,0.48,10.78,-0.04,0.08,-0.03,97.73,1537.73,0,84166,-1.094990333,36.97984983,12532200,0
2023-08-01-15:53:31,995,-0.65,0.48,10.59,-0.03,-0.06,-0.02,97.83,1537.83,0,84164,-1.094990333,36.97984983,12532200,0
2023-08-01-15:53:32,996,-0.87,0.36,11.19,-0.08,0.14,-0.02,97.73,1537.73,-0.01,84166,-1.094990333,36.97984983,20230601,0
2023-08-01-15:53:33,997,-1.28,0.35,10.96,-0.06,0.01,-0.02,97.73,1537.73,0,84172,-1.094979333,36.9798575,12532300,0
2023-08-01-15:53:33,998,-0.53,0.7,10.53,-0.01,0.01,-0.03,98.02,1538.02,-0.01,84175,-1.094979333,36.9798575,20230601,0
2023-08-01-15:53:33,999,-0.45,0.44,10.99,-0.03,0,-0.01,97.44,1537.44,-0.01,84169,-1.094986833,36.97985533,12532400,0
2023-08-01-15:53:33,1000,-0.88,0.34,10.82,-0.02,0.04,-0.02,97.05,1537.05,-0.01,84171,-1.094986833,36.97985533,12532400,0
2023-08-01-15:53:34,1001,-0.34,0.58,11.04,-0.04,0.08,-0.02,97.83,1537.83,0,84177,-1.094986833,36.97985533,20230601,0
2023-08-01-15:53:34,1002,-0.96,0.38,11.2,-0.03,0.03,-0.03,97.73,1537.73,-0.02,84172,-1.095029667,36.9798595,12532500,0
2023-08-01-15:53:35,1003,-0.41,0.12,10.96,0,0.07,-0.01,97.15,1537.15,-0.01,84169,-1.095029667,36.9798595,20230601,0
2023-08-01-15:53:37,1004,-0.53,0.17,10.87,-0.02,0.05,0,97.34,1537.34,-0.01,84166,-1.095029667,36.9798595,20230601,0
2023-08-01-15:53:38,1005,-0.92,0.57,10.89,-0.06,-0.01,-0.02,98.89,1538.89,0.01,84162,-1.095047,36.97985233,12532600,0
2023-08-01-15:53:38,1006,-0.77,0.4,10.89,-0.04,-0.12,-0.03,98.5,1538.5,0,84156,-1.095047,36.97985233,20230601,0
2023-08-01-15:53:38,1007,-0.3,0.5,10.88,-0.02,0.08,-0.03,97.54,1537.54,0.01,84174,-1.095047,36.97985233,20230601,0
2023-08-01-15:53:38,1008,-0.07,0.49,10.85,-0.1,-0.02,-0.03,96.57,1536.57,0,84184,-1.095073,36.97984767,12532700,0
2023-08-01-15:53:38,1009,-1.45,0.21,10.82,0.05,-0.82,0.05,95.89,1535.89,0,84185,-1.095073,36.97984767,12532700,0
2023-08-01-15:53:38,1010,-0.91,0.31,11.31,-0.1,-0.17,-0.01,96.57,1536.57,0.01,84194,-1.095073,36.97984767,20230601,0
2023-08-01-15:53:38,1011,-0.44,0.35,11.39,-0.04,0,-0.03,95.12,1535.12,0,84198,-1.095092,36.97983917,12532800,0
2023-08-01-15:53:38,1012,-0.01,0.51,11.37,-0.03,0.01,-0.03,95.31,1535.31,-0.01,84189,-1.095092,36.97983917,12532800,0
2023-08-01-15:53:38,1013,0.28,0.34,11.09,-0.01,-0.06,-0.03,94.73,1534.73,0,84199,-1.095092,36.97983917,20230601,0
2023-08-01-15:53:38,1014,0.53,0.44,11.47,-0.08,0.01,-0.04,94.44,1534.44,0,84201,-1.0951095,36.979833,12532900,0
2023-08-01-15:53:39,1015,0.88,0.32,11.29,-0.06,-0.04,-0.03,94.34,1534.34,0,84197,-1.0951095,36.979833,20230601,0
2023-08-01-15:53:39,1016,0.9,0.35,11.23,-0.06,0.04,-0.01,94.92,1534.92,0.01,84206,-1.0951095,36.979833,20230601,0
2023-08-01-15:53:41,1017,0.88,0.58,11.26,-0.05,0.02,-0.03,95.31,1535.31,0.01,84205,-1.0951275,36.97982683,12533000,0
2023-08-01-15:53:42,1018,0.85,0.53,11.38,-0.06,0.11,-0.02,92.89,1532.89,0.01,84216,-1.0951275,36.97982683,20230601,0
2023-08-01-15:53:42,1019,0.99,0.26,11.58,-0.08,0.06,0,92.7,1532.7,-0.01,84207,-1.0951275,36.97982683,20230601,0
2023-08-01-15:53:42,1020,2.39,0.49,11.09,-0.1,0.13,-0.01,93.09,1533.09,0.01,84217,-1.09514,36.979815,12533100,0
2023-08-01-15:53:42,1021,1.23,0.01,10.82,-0.06,0.08,-0.02,93.38,1533.38,-0.02,84224,-1.09514,36.979815,20230601,0
2023-08-01-15:53:42,1022,2.31,0.32,10.82,-0.01,-0.07,-0.04,93.18,1533.18,0.01,84226,-1.09514,36.979815,20230601,0
2023-08-01-15:53:42,1023,2.77,0.81,10.93,-0.06,0.26,-0.01,92.12,1532.12,-0.01,84226,-1.095153167,36.9798105,12533200,0
2023-08-01-15:53:42,1024,2.6,0.17,10.34,-0.02,0,-0.01,94.73,1534.73,0,84190,-1.095153167,36.9798105,20230601,0
2023-08-01-15:53:43,1025,2.63,0.44,10.2,-0.02,0.14,-0.02,101.89,1541.89,0.03,84145,-1.0951575,36.9798075,12533300,0
2023-08-01-15:53:43,1026,1.58,0.5,11.4,-0.03,0.1,-0.03,102.18,1542.18,-0.02,84113,-1.0951575,36.9798075,12533300,0
2023-08-01-15:53:44,1027,2.4,0.28,10.18,0.08,-0.17,-0.04,99.95,1539.95,0,84145,-1.0951575,36.9798075,20230601,0
2023-08-01-15:53:44,1028,2.23,0.43,10.12,0.01,0.06,-0.01,97.05,1537.05,0,84166,-1.095142333,36.97980717,12533400,0
2023-08-01-15:53:44,1029,2.86,0.26,10.83,-0.08,0.29,-0.02,94.63,1534.63,-0.01,84188,-1.095142333,36.97980717,20230601,0
2023-08-01-15:53:45,1030,2.67,0.41,12.28,-0.05,1.09,-0.1,95.12,1535.12,0,84196,-1.095095,36.9798165,12533500,0
2023-08-01-15:53:45,1031,4.51,1.6,13.94,-0.3,1.08,-0.11,96.66,1536.66,0.04,84204,-1.095095,36.9798165,20230601,0
2023-08-01-15:53:46,1032,-0.29,0.37,13.31,0.08,0.06,0.04,95.31,1535.31,0,84173,-1.095095,36.9798165,20230601,0
2023-08-01-15:53:46,1033,-0.56,0.45,11.41,-0.06,0.28,-0.04,95.99,1535.99,0.01,84186,-1.095029167,36.97983833,12533600,0
2023-08-01-15:53:46,1034,-0.44,0.57,12.9,-0.02,0.12,-0.07,96.76,1536.76,0,84179,-1.095029167,36.97983833,12533600,0
2023-08-01-15:53:47,1035,-0.7,0.48,12.34,-0.02,0.11,-0.07,97.15,1537.15,0,84173,-1.095029167,36.97983833,20230601,0
2023-08-01-15:53:50,1036,-0.58,0.61,12.67,-0.09,0.07,-0.05,96.18,1536.18,-0.01,84191,-1.095029167,36.97983833,20230601,0
2023-08-01-15:53:50,1037,-0.47,0.89,13.33,0.14,-0.81,0.09,95.7,1535.7,0,84191,-1.094948333,36.97986317,12533700,0
2023-08-01-15:53:50,1038,-0.95,1.25,10.78,-0.06,-0.93,0.01,96.08,1536.08,0,84192,-1.094948333,36.97986317,20230601,0
2023-08-01-15:53:50,1039,-0.52,0.12,10.75,0.03,0.06,0.03,96.18,1536.18,-0.01,84180,-1.094851667,36.97988583,12533800,0
2023-08-01-15:53:50,1040,-0.23,0.5,10.55,-0.11,0.07,-0.06,95.5,1535.5,-0.01,84190,-1.094851667,36.97988583,20230601,0
2023-08-01-15:53:50,1041,-0.37,0.27,10.57,0,0.26,-0.04,96.28,1536.28,0,84185,-1.094742,36.97991717,12533900,0
2023-08-01-15:53:50,1042,-0.02,0.56,10.37,-0.05,0.03,-0.06,95.99,1535.99,-0.01,84175,-1.094742,36.97991717,12533900,0
2023-08-01-15:53:50,1043,-0.56,0.17,10.64,-0.02,-0.15,-0.01,96.86,1536.86,0,84153,-1.094627333,36.97995417,12534000,0
2023-08-01-15:53:51,1044,-0.39,0.63,10.77,-0.08,0.09,-0.01,97.63,1537.63,0,84177,-1.094627333,36.97995417,12534000,0
2023-08-01-15:53:51,1045,-0.36,0.54,10.95,-0.03,0.03,-0.02,96.66,1536.66,-0.01,84174,-1.094498,36.97999883,12534100,0
2023-08-01-15:53:51,1046,-0.25,0.28,10.92,-0.07,0.07,-0.03,97.34,1537.34,0,84169,-1.094498,36.97999883,12534100,0
2023-08-01-15:53:52,1047,-0.66,0.42,10.68,0.08,-0.45,0.07,97.05,1537.05,0,84174,-1.094498,36.97999883,20230601,0
2023-08-01-15:53:52,1048,-0.67,0.25,11.24,-0.14,-0.05,-0.02,97.05,1537.05,0,84178,-1.094383833,36.98004217,12534200,0
2023-08-01-15:53:53,1049,0.18,0.37,11.31,-0.07,-0.07,-0.05,97.25,1537.25,-0.02,84166,-1.094383833,36.98004217,20230601,0
2023-08-01-15:53:53,1050,0.28,0.31,10.94,-0.04,-0.02,-0.03,97.44,1537.44,0,84173,-1.094383833,36.98004217,20230601,0
2023-08-01-15:53:53,1051,0.31,0.45,10.91,-0.05,0.03,-0.03,96.76,1536.76,0,84176,-1.0943065,36.98009333,12534300,0
2023-08-01-15:53:55,1052,0.39,0.48,11,-0.06,0.04,-0.03,98.99,1538.99,0.01,84153,-1.0943065,36.98009333,12534300,0
2023-08-01-15:53:55,1053,0.45,0.53,10.98,-0.04,0.01,-0.02,98.5,1538.5,0.01,84155,-1.0943065,36.98009333,20230601,0
2023-08-01-15:53:55,1054,0.45,0.67,10.75,-0.05,0.02,-0.04,98.6,1538.6,0,84167,-1.094252667,36.98014633,12534400,0
2023-08-01-15:53:55,1055,0.8,0.27,10.81,-0.09,0.06,-0.03,98.41,1538.41,-0.01,84163,-1.094252667,36.98014633,20230601,0
2023-08-01-15:53:56,1056,0.31,0.49,11.33,-0.02,0.11,-0.01,98.6,1538.6,0,84163,-1.0942245,36.980172,12534500,0
2023-08-01-15:54:28,1104,-1.83,0.06,10.98,-0.06,0.54,-0.03,98.99,1538.99,-0.02,84160,-1.092354333,36.9806285,12541800,0
2023-08-01-15:54:28,1105,-1.08,-0.08,11.71,-0.06,0.12,-0.02,100.44,1540.44,0,84152,-1.092354333,36.9806285,20230601,0
2023-08-01-15:54:28,1106,-1.83,-0.01,10.84,-0.04,-0.09,-0.04,98.41,1538.41,0,84151,-1.0923635,36.98062417,12541900,0
2023-08-01-15:54:29,1107,-1.75,0.25,10.86,-0.13,0.13,-0.04,98.02,1538.02,-0.02,84155,-1.0923635,36.98062417,20230601,0
2023-08-01-15:54:29,1108,-1.6,-0.04,10.52,-0.05,-0.01,-0.02,98.79,1538.79,0,84162,-1.0923635,36.98062417,20230601,0
2023-08-01-15:54:35,1109,-2.05,-0.45,10.26,-0.03,-0.11,-0.01,97.92,1537.92,-0.01,84165,-1.092369167,36.98061733,12542000,0
2023-08-01-15:54:35,1110,-1.68,-0.05,10.5,0,0.11,-0.04,97.05,1537.05,-0.01,84172,-1.092369167,36.98061733,20230601,0
2023-08-01-15:54:35,1111,-2.08,-0.08,10.68,-0.07,0.02,-0.01,97.05,1537.05,0.01,84180,-1.0923725,36.98061517,12542100,0
2023-08-01-15:54:35,1112,-2.64,0.06,10.58,-0.03,-0.05,-0.03,95.79,1535.79,0,84189,-1.0923725,36.98061517,12542100,0
2023-08-01-15:54:35,1113,-2.48,0.07,10.33,-0.09,-0.04,-0.01,96.57,1536.57,0.01,84180,-1.0923725,36.98061517,20230601,0
2023-08-01-15:54:35,1114,-2.54,0.06,10.08,0,0,-0.02,95.6,1535.6,-0.01,84183,-1.092392833,36.98060933,12542200,0
2023-08-01-15:54:35,1115,-2.53,0.29,10.52,-0.01,0.07,-0.01,95.89,1535.89,0,84183,-1.092392833,36.98060933,20230601,0
2023-08-01-15:54:35,1116,-2.72,-0.19,10.16,-0.06,0.01,-0.02,95.5,1535.5,-0.01,84187,-1.092392833,36.98060933,20230601,0
2023-08-01-15:54:35,1117,-2.97,-0.1,10.58,0,0.01,-0.01,97.92,1537.92,0.02,84176,-1.092415833,36.9805965,12542300,0
2023-08-01-15:54:35,1118,-2.93,-0.07,10.06,-0.04,0.02,-0.02,98.41,1538.41,0.01,84155,-1.092415833,36.9805965,20230601,0
2023-08-01-15:54:35,1119,-2.97,0.1,10.46,-0.06,-0.01,-0.03,96.66,1536.66,-0.01,84173,-1.092415833,36.9805965,20230601,0
2023-08-01-15:54:35,1120,-2.81,0.44,10.31,-0.06,-0.01,-0.03,97.05,1537.05,0,84177,-1.092454167,36.98058517,12542400,0
2023-08-01-15:54:35,1121,-3,-0.18,10.51,-0.03,0.03,-0.01,95.21,1535.21,0,84199,-1.092454167,36.98058517,20230601,0
2023-08-01-15:54:35,1122,-2.46,0.64,10.23,-0.01,0,-0.01,95.31,1535.31,0,84195,-1.092513,36.980559,12542500,0
2023-08-01-15:54:36,1123,-3.13,-0.02,9.88,-0.02,0.12,-0.01,95.6,1535.6,0,84186,-1.092513,36.980559,12542500,0
2023-08-01-15:54:36,1124,-2.95,0.03,10.52,-0.05,-0.07,-0.03,96.86,1536.86,0,84179,-1.092513,36.980559,20230601,0
2023-08-01-15:54:37,1125,-2.85,-0.02,11.13,-0.06,-0.51,-0.01,96.08,1536.08,0,84176,-1.0925905,36.98052467,12542600,0
2023-08-01-15:54:37,1126,-1.73,-0.17,11.94,-0.1,0.22,-0.08,95.31,1535.31,0,84185,-1.0925905,36.98052467,12542600,0
2023-08-01-15:54:37,1127,-2.21,0.14,11.57,-0.11,-0.01,0,96.66,1536.66,0.01,84189,-1.092688167,36.980492,12542700,0
2023-08-01-15:54:38,1128,-1.7,-0.15,11.59,-0.08,-0.03,0.08,96.57,1536.57,0,84188,-1.092688167,36.980492,12542700,0
2023-08-01-15:54:38,1129,-2.23,0.25,11.64,-0.03,0.05,0.02,96.28,1536.28,-0.04,84187,-1.092688167,36.980492,20230601,0
2023-08-01-15:54:39,1130,-2,0.12,12.12,-0.08,0.17,-0.1,96.66,1536.66,0,84180,-1.092688167,36.980492,20230601,0
2023-08-01-15:54:39,1131,-1.58,-0.11,11.56,-0.14,0.12,-0.06,96.28,1536.28,-0.01,84172,-1.092799833,36.98044867,12542800,0
2023-08-01-15:54:39,1132,-1.97,0.38,11.63,-0.03,0.27,-0.03,98.31,1538.31,0,84156,-1.092799833,36.98044867,20230601,0
2023-08-01-15:54:40,1133,-0.41,0.15,11.26,-0.02,0.19,-0.03,98.31,1538.31,0,84151,-1.092916667,36.98040367,12542900,0
2023-08-01-15:54:40,1134,-0.67,0.04,10.89,-0.1,0.1,-0.03,98.31,1538.31,0,84165,-1.092916667,36.98040367,12542900,0
2023-08-01-15:54:41,1135,-0.56,0.12,10.9,-0.05,0.13,-0.03,98.21,1538.21,0.01,84163,-1.093047333,36.98036083,12543000,0
2023-08-01-15:54:41,1136,-0.57,0.14,11.01,-0.04,0.04,-0.01,98.12,1538.12,-0.01,84146,-1.093047333,36.98036083,12543000,0
2023-08-01-15:54:41,1137,-0.71,0.23,10.86,-0.09,0.12,-0.04,98.5,1538.5,0.01,84175,-1.093047333,36.98036083,20230601,0
2023-08-01-15:54:43,1138,-0.79,0.1,11.11,-0.1,0.07,-0.02,96.86,1536.86,-0.03,84167,-1.0931795,36.980313,12543100,0
2023-08-01-15:54:43,1139,-1.31,0.14,10.79,0.02,0.19,-0.01,98.12,1538.12,-0.02,84178,-1.0933235,36.980266,12543200,0
2023-08-01-15:54:43,1140,-0.61,0.05,10.51,-0.09,0.17,-0.02,98.12,1538.12,0,84175,-1.0933235,36.980266,20230601,0
2023-08-01-15:54:43,1141,-0.87,0.06,10.51,-0.02,-0.06,-0.03,97.15,1537.15,-0.01,84150,-1.093456833,36.98022367,12543300,0
2023-08-01-15:54:43,1142,-0.36,-0.21,9.94,-0.07,-0.16,-0.04,97.25,1537.25,0,84180,-1.093456833,36.98022367,20230601,0
2023-08-01-15:54:44,1143,-0.48,0.07,10.69,-0.01,-0.02,-0.03,95.89,1535.89,-0.02,84166,-1.093570333,36.98018517,12543400,0
2023-08-01-15:54:44,1144,-0.5,-0.13,10.75,-0.11,0,-0.03,98.41,1538.41,0,84163,-1.093570333,36.98018517,12543400,0
2023-08-01-15:54:45,1145,-0.37,-0.03,10.78,-0.04,-0.04,-0.04,99.57,1539.57,0,84160,-1.093570333,36.98018517,20230601,0
2023-08-01-15:54:45,1146,-0.66,-0.07,10.65,-0.11,0.01,-0.05,97.25,1537.25,-0.02,84184,-1.093570333,36.98018517,20230601,0
2023-08-01-15:54:45,1147,-0.15,0.2,10.86,-0.04,-0.02,-0.01,97.34,1537.34,0,84170,-1.093633,36.98015567,12543500,0
2023-08-01-15:54:46,1148,-1.34,0.26,10.77,-0.02,0.05,0,99.95,1539.95,0.01,84149,-1.093633,36.98015567,20230601,0
2023-08-01-15:54:46,1149,-0.52,-0.04,10.72,0.01,0.02,-0.04,97.25,1537.25,-0.01,84156,-1.093673,36.980129,12543600,0
2023-08-01-15:54:46,1150,-0.55,0,10.93,-0.08,-0.05,-0.02,99.76,1539.76,0,84147,-1.093673,36.980129,12543600,0
2023-08-01-15:54:47,1151,-1.02,0.04,10.66,-0.02,-0.08,-0.03,100.15,1540.15,-0.01,84130,-1.093673,36.980129,20230601,0
2023-08-01-15:54:47,1152,-0.47,0.08,10.4,-0.01,0.02,-0.03,101.02,1541.02,-0.01,84139,-1.0936955,36.98010133,12543700,0
2023-08-01-15:54:47,1153,-0.16,0.01,10.35,-0.03,0,-0.01,98.89,1538.89,-0.03,84146,-1.0936955,36.98010133,20230601,0
2023-08-01-15:54:48,1154,-0.31,-0.19,10.43,-0.05,-0.11,-0.03,99.18,1539.18,-0.01,84152,-1.093700667,36.98009717,12543800,0
2023-08-01-15:54:48,1155,-0.84,0.09,10.69,-0.01,-0.15,-0.01,99.86,1539.86,0,84154,-1.093700667,36.98009717,12543800,0
2023-08-01-15:54:49,1156,-0.11,0.31,11.28,-0.09,-0.03,-0.03,97.54,1537.54,0.01,84171,-1.093700667,36.98009717,20230601,0
2023-08-01-15:54:49,1157,-0.78,0.15,11.05,-0.06,0.09,-0.02,97.34,1537.34,0,84174,-1.093714667,36.98008467,12543900,0
2023-08-01-15:54:49,1158,-0.21,0.02,10.61,0,-0.04,-0.04,96.95,1536.95,0.01,84177,-1.093714667,36.98008467,20230601,0
2023-08-01-15:54:50,1159,-0.41,0.08,11.08,-0.05,0.12,-0.01,97.25,1537.25,0.01,84168,-1.093718,36.9800745,12544000,0
2023-08-01-15:54:50,1160,-0.79,0,11.16,-0.06,0.12,-0.02,97.34,1537.34,0.01,84176,-1.093718,36.9800745,20230601,0
2023-08-01-15:54:50,1161,0.17,0.23,10.96,-0.04,0.19,-0.02,96.95,1536.95,0,84172,-1.093718,36.9800745,20230601,0
2023-08-01-15:54:51,1162,-0.3,0,10.57,-0.07,0.05,-0.05,97.15,1537.15,-0.01,84164,-1.093718167,36.98007,12544100,0
2023-08-01-15:54:51,1163,0.32,-0.05,10.92,-0.06,0.03,-0.04,97.25,1537.25,-0.01,84170,-1.093718167,36.98007,20230601,0
2023-08-01-15:54:52,1164,-0.5,-0.13,11.08,0.01,0.04,0,98.12,1538.12,0.01,84168,-1.093718167,36.98007,20230601,0
2023-08-01-15:54:52,1165,-0.6,0.12,11.43,-0.03,0.17,-0.02,97.54,1537.54,0,84173,-1.093720667,36.98006433,12544200,0
2023-08-01-15:54:53,1166,-0.03,-0.04,10.47,-0.07,-0.17,-0.03,97.92,1537.92,0.01,84168,-1.093720667,36.98006433,20230601,0
2023-08-01-15:54:54,1167,0.29,0.11,10.66,-0.05,0.08,-0.01,97.34,1537.34,-0.01,84171,-1.0937255,36.9800625,12544300,0
2023-08-01-15:54:55,1168,0.46,-0.03,10.2,-0.06,-0.12,-0.03,97.25,1537.25,0,84171,-1.0937255,36.9800625,12544300,0
2023-08-01-15:55:01,1169,-0.12,-0.15,11.28,-0.04,0.09,0,97.15,1537.15,0,84171,-1.0937245,36.980064,12544400,0
2023-08-01-15:55:01,1170,-0.02,-0.24,10.65,-0.07,-0.16,-0.04,98.31,1538.31,0,84167,-1.0937245,36.980064,20230601,0
2023-08-01-15:55:01,1171,0.19,-0.09,10.29,-0.01,-0.06,-0.01,97.73,1537.73,0,84164,-1.0937245,36.980064,20230601,0
2023-08-01-15:55:01,1172,-0.05,0.08,10.19,-0.06,0.02,-0.01,98.41,1538.41,0.02,84167,-1.093718833,36.98006167,12544500,0
2023-08-01-15:55:01,1173,-0.15,0.19,11,-0.04,0.02,-0.01,95.31,1535.31,0,84188,-1.093718833,36.98006167,20230601,0
2023-08-01-15:55:01,1174,-0.14,0.12,10.79,-0.05,-0.12,0,100.34,1540.34,0.04,84148,-1.093718833,36.98006167,20230601,0
2023-08-01-15:55:01,1175,0.08,-0.05,10.63,-0.01,0,-0.01,98.21,1538.21,-0.01,84154,-1.093703667,36.98006367,12544600,0
2023-08-01-15:55:01,1176,-0.37,-0.03,10.34,-0.06,0.09,-0.04,97.54,1537.54,-0.03,84169,-1.093703667,36.98006367,12544600,0
2023-08-01-15:55:01,1177,0.13,0.42,11.02,-0.04,0.28,-0.04,99.76,1539.76,0,84157,-1.093703667,36.98006367,20230601,0
2023-08-01-15:55:01,1178,-0.79,0.85,10.39,-0.04,-0.38,-0.04,100.34,1540.34,-0.01,84147,-1.093686833,36.980068,12544700,0
2023-08-01-15:55:01,1179,-0.54,-0.14,11.08,-0.02,0.04,0.03,99.57,1539.57,0,84135,-1.093686833,36.980068,20230601,0
2023-08-01-15:55:01,1180,-0.42,0.23,11.3,-0.12,0.12,-0.02,100.83,1540.83,-0.01,84123,-1.0936665,36.98007233,12544800,0
2023-08-01-15:55:01,1181,-0.55,-0.14,10.88,-0.06,-0.05,0.01,100.54,1540.54,0.02,84147,-1.0936665,36.98007233,12544800,0
2023-08-01-15:55:01,1182,-0.66,-0.09,10.81,-0.05,-0.13,-0.02,98.6,1538.6,0,84140,-1.0936665,36.98007233,20230601,0
2023-08-01-15:55:01,1183,-0.35,-0.07,10.9,-0.07,0.09,-0.02,98.31,1538.31,-0.01,84160,-1.093633667,36.98008833,12544900,0
2023-08-01-15:55:01,1184,-0.48,-0.12,10.93,-0.03,-0.1,-0.03,101.21,1541.21,0,84139,-1.093633667,36.98008833,20230601,0
2023-08-01-15:55:01,1185,-0.13,0.07,11.01,-0.05,-0.03,-0.04,97.34,1537.34,-0.01,84163,-1.093633667,36.98008833,20230601,0
2023-08-01-15:55:02,1186,-0.47,-0.01,11.16,-0.03,-0.1,-0.03,98.6,1538.6,0.01,84158,-1.093603833,36.9800975,12545000,0
2023-08-01-15:55:02,1187,-0.46,0.1,11.37,0,0.14,-0.02,97.92,1537.92,-0.01,84147,-1.093603833,36.9800975,20230601,0
2023-08-01-15:55:03,1188,-0.45,-0.12,11.15,0,0.01,-0.01,97.83,1537.83,0,84169,-1.093603833,36.9800975,20230601,0
2023-08-01-15:55:03,1189,0.06,-0.15,10.15,0.04,-0.05,-0.02,98.5,1538.5,0.01,84163,-1.093570167,36.980108,12545100,0
2023-08-01-15:55:04,1190,-0.38,-0.02,11.02,-0.1,0.34,-0.05,96.57,1536.57,0,84155,-1.093570167,36.980108,20230601,0
2023-08-01-15:55:04,1191,-0.05,-0.4,11.69,-0.12,-1.05,0.01,97.73,1537.73,0,84162,-1.093536667,36.98012567,12545200,0
2023-08-01-15:55:05,1192,-1.01,-0.26,10.81,0.01,0.19,0.04,98.7,1538.7,0,84151,-1.093500833,36.98013667,12545300,0
2023-08-01-15:55:05,1193,0.09,-0.16,10.45,-0.06,0.05,-0.03,97.05,1537.05,-0.01,84175,-1.093500833,36.98013667,20230601,0
2023-08-01-15:55:06,1194,-0.73,-0.22,10.95,-0.06,0.07,-0.02,96.95,1536.95,-0.02,84180,-1.0934885,36.98014567,12545400,0
2023-08-01-15:55:06,1195,-0.64,-0.04,10.64,-0.06,-0.04,-0.02,97.83,1537.83,-0.01,84173,-1.093477833,36.98015333,12545500,0
2023-08-01-15:55:07,1196,-0.31,0.02,10.8,-0.05,-0.07,-0.04,97.83,1537.83,0,84168,-1.093477833,36.98015333,20230601,0
2023-08-01-15:55:07,1197,-0.21,-0.08,10.68,-0.06,0,-0.03,99.57,1539.57,0.02,84150,-1.093477833,36.98015333,20230601,0
2023-08-01-15:55:08,1198,-0.72,0.06,11.13,-0.08,0.07,-0.02,97.25,1537.25,0,84185,-1.093473333,36.980162,12545600,0
2023-08-01-15:55:08,1199,-0.36,-0.33,10.81,-0.01,-0.04,-0.02,97.15,1537.15,0,84186,-1.093473333,36.980162,20230601,0
2023-08-01-15:55:09,1200,-0.8,-0.13,10.89,-0.03,0.07,-0.01,96.66,1536.66,0,84177,-1.093467667,36.98017,12545700,0
2023-08-01-15:55:09,1201,-0.2,-0.27,10.64,-0.07,-0.12,-0.03,98.21,1538.21,0,84163,-1.093467667,36.98017,12545700,0
2023-08-01-15:55:09,1202,0.11,-0.01,10.46,-0.02,-0.12,-0.03,97.63,1537.63,-0.01,84166,-1.093467667,36.98017,20230601,0
2023-08-01-15:55:10,1203,-0.51,-0.04,10.81,-0.02,-0.35,-0.02,98.02,1538.02,-0.01,84164,-1.093452833,36.980179,12545800,0
2023-08-01-15:55:11,1204,-0.27,0.06,10.87,-0.06,0.09,-0.02,97.25,1537.25,0,84167,-1.093452833,36.980179,20230601,0
2023-08-01-15:55:11,1205,0.06,0.1,11.05,-0.02,0.02,-0.02,97.92,1537.92,0,84167,-1.093434833,36.98017983,12545900,0
2023-08-01-15:55:11,1206,0.09,-0.16,10.68,-0.09,0,-0.04,98.41,1538.41,0,84163,-1.093434833,36.98017983,20230601,0
2023-08-01-15:55:12,1207,0.19,-0.3,10.75,-0.05,0.04,-0.04,98.6,1538.6,0,84159,-1.0934285,36.9801835,12550000,0
2023-08-01-15:55:13,1208,0.34,0.19,11.14,-0.05,0.11,-0.02,97.44,1537.44,-0.01,84163,-1.0934285,36.9801835,20230601,0
2023-08-01-15:55:13,1209,-0.01,0.15,11.32,-0.01,0.05,-0.02,98.12,1538.12,0.01,84150,-1.0934215,36.98018783,12550100,0
2023-08-01-15:55:13,1210,0.29,0.06,11,-0.03,0.08,-0.02,97.15,1537.15,0,84167,-1.0934215,36.98018783,20230601,0
2023-08-01-15:55:13,1211,0.38,-0.28,10.58,-0.05,0.04,-0.03,95.12,1535.12,0,84196,-1.0934215,36.98018783,20230601,0
2023-08-01-15:55:14,1212,0.01,-0.03,10.95,-0.04,-0.03,-0.03,96.08,1536.08,0,84176,-1.093416833,36.98019517,12550200,0
2023-08-01-15:55:16,1213,0.42,0.11,10.99,-0.04,-0.08,-0.04,98.02,1538.02,0,84157,-1.093416833,36.98019517,12550200,0
2023-08-01-15:55:17,1214,0.68,-0.14,10.81,-0.04,0.03,-0.03,100.44,1540.44,0,84137,-1.093416833,36.98019517,20230601,0
2023-08-01-15:55:17,1215,0.05,0.06,11.57,-0.03,0.11,-0.02,102.37,1542.37,0.01,84140,-1.093415333,36.98020317,12550300,0
2023-08-01-15:55:17,1216,0.59,0.02,13.41,0.04,0.77,-0.01,99.08,1539.08,-0.01,84149,-1.093415333,36.98020317,20230601,0
2023-08-01-15:55:17,1217,-1.24,-0.01,11.1,-0.05,-1.26,0.07,103.92,1543.92,0.02,84131,-1.0934125,36.980204,12550400,0
2023-08-01-15:55:17,1218,-0.76,-0.01,10.24,0,-0.27,0.05,98.89,1538.89,-0.02,84148,-1.0934125,36.980204,20230601,0
2023-08-01-15:55:17,1219,-0.21,-0.02,10.65,0,-0.05,0,98.5,1538.5,-0.01,84167,-1.093411333,36.98020917,12550500,0
