time_log,id,ax,ay,az,gx,gy,gz,AGL,altitude,velocity,pressure,latitude,longitude,time,state
2023-08-01-14:41:42,2700,-0.81,1.07,10.59,-0.05,0,-0.02,23.19,1440.19,0,85176,-1.105956667,36.97588883,20230601,0
2023-08-01-14:41:42,2701,-0.81,1.07,10.59,-0.05,0,-0.02,23.86,1440.86,0,85176,-1.105956667,36.97588883,20230601,0
2023-08-01-14:41:42,2702,-0.8,1.08,10.59,-0.05,0,-0.02,23.96,1440.96,0.01,85174,-1.105956667,36.97588883,20230601,0
2023-08-01-14:41:42,2703,-0.81,1.07,10.6,-0.05,0.01,-0.02,23.48,1440.48,0,85178,-1.105956667,36.97588883,20230601,0
2023-08-01-14:41:42,2704,-0.8,1.06,10.59,-0.05,0.01,-0.02,23.48,1440.48,0,85175,-1.1059575,36.97588867,11413600,0
2023-08-01-14:41:43,2705,-0.8,1.06,10.58,-0.05,0,-0.02,23.19,1440.19,0,85168,-1.1059575,36.97588867,20230601,0
2023-08-01-14:41:44,2706,-0.81,1.07,10.6,-0.05,0,-0.02,23.19,1440.19,0,85182,-1.1059575,36.97588867,20230601,0
2023-08-01-14:41:45,2707,-0.81,1.07,10.6,-0.05,0,-0.02,23.67,1440.67,0,85174,-1.1059575,36.97588867,20230601,0
2023-08-01-14:41:46,2708,-0.8,1.06,10.58,-0.05,0.01,-0.02,23.77,1440.77,0.01,85174,-1.1059575,36.97588883,11413700,0
2023-08-01-14:41:47,2709,-0.8,1.07,10.6,-0.19,0.02,-0.09,24.06,1441.06,0,85179,-1.1059575,36.97588883,20230601,0
2023-08-01-14:41:48,2710,-0.8,1.08,10.57,-0.05,0,-0.02,23.29,1440.29,0,85178,-1.1059575,36.97588883,20230601,0
2023-08-01-14:41:48,2711,-0.79,1.07,10.59,-0.05,0,-0.02,23.58,1440.58,0,85173,-1.1059575,36.97588883,20230601,0
2023-08-01-14:41:48,2712,-0.81,1.07,10.59,-0.05,0,-0.02,23.67,1440.67,0,85178,-1.105957667,36.97588883,11413800,0
2023-08-01-14:41:49,2713,-0.8,1.07,10.59,-0.19,0.02,-0.09,23.48,1440.48,0,85182,-1.105957667,36.97588883,20230601,0
